GeoHash,ident,type,name,latitude_deg,longitude_deg
4x2kz0kp6jbfr2wpvkdyw,AR-0691,small_airport,Laguna Flamenco Airport,-48.38114,-66.83524
4x2mzqxf9bs6knr7putkw,AR-0682,small_airport,Estancia La Chaira Airport,-48.17187,-66.81911
4x2se1mbtfk2h5wtf55h8,AR-0694,small_airport,Punta Mercedes West Airport,-48.42077,-66.65689
4x2sxph49d2jyx6rcd0zs,AR-0693,small_airport,Punta Mercedes Airport,-48.38884,-66.4837
4x2v09efzyxb2kemteeen,AR-0609,small_airport,Estancia Bahía Laura Airport,-48.331097,-66.417847
4x2xx7t7b20szkds8vhe0,AR-0683,small_airport,Campamento Darwin West Airport,-47.88052,-66.47105
4x2xx8stu54trgjvvpvcf,AR-0681,small_airport,Campamento Darwin Airport,-47.89664,-66.46093
4x3p88z80bhh6xs1hxrf3,AR-0680,small_airport,Estancia 8 de Julio Airport,-47.89627,-66.06144
4x87zxq6xkf96me1s4sbg,AR-0700,small_airport,La Floradora Airport,-47.11304,-66.80995
4x8ezpke651t7b497dsfw,AR-0698,small_airport,Estancia El Polvorin Airport,-47.11292,-66.48299
4x8hmzupje0jwh42yrp3n,AR-0610,small_airport,Fitz Roy Airport,-47.021639,-67.241585
4x8s4mg5vdcsgj3e644ry,AR-0699,small_airport,Mazaredo Airport,-47.07713,-66.69364
4x905uk0ufy523ygmttfv,AR-0679,small_airport,Estancia Santa Elena Airport,-47.78901,-65.92325
4x90e8v6r8s9h48t9f156,SA19,small_airport,Puerto Deseado West Airport,-47.7201004,-65.93240356
4x90kq41epj7cq02r73jc,SAWD,medium_airport,Puerto Deseado Airport,-47.7353,-65.9041
4x910rry2jxvw807v585d,AR-0697,small_airport,Tellier Airport,-47.59579,-66.07211
4x94feq992hzxmwybvt21,AR-0696,small_airport,Estancia La Estrella Airport,-47.31099,-65.9749
4x95bss3es2kxtdc0txhy,AR-0695,small_airport,Cabo Tres Puntas Airport,-47.12832,-66.06579
4xb58c117cmp40fpftu0g,SAVC,medium_airport,General E. Mosconi Airport,-45.7853,-67.4655
4xbxnuwfqyet3k9pe226q,AR-0702,small_airport,Gravina Peninsula Airport,-45.15064,-66.49068
54pkup3yxzzz2nd6x7cne,SAYB,small_airport,Base Belgrano II Airport,-77.874055,-34.62616
56tf5777zyx09qe2qbuj5,EGAH,small_airport,Halley Research Station,-75.567406,-25.516435
625w610vp6bvy244fwwm1,SCMK,small_airport,Melinka Airport,-43.895,-73.738892
627ds7hws06cqq2dz7e3g,SCON,small_airport,Quellón Airport,-43.1367,-73.635002
627gbp81u54b7xdcp2g1s,SCQX,small_airport,Queilén Airport,-42.893055,-73.476387
627mnqw16y72kpjs5ub4m,SCFS,small_airport,Los Calafates Airport,-42.67889,-73.896667
627vwhbqxeuu19g4g4cqv,SCIA,small_airport,Isla Apiao Airport,-42.599724,-73.212219
627w32bk14pt9e2ne1uwy,SCST,small_airport,Gamboa Airport,-42.490299,-73.772797
627wwbkfq3uy99e7bychv,SCAH,small_airport,Tolquien Airport,-42.44940186,-73.52469635
627x4s1v7ge7s1b8cnwmz,SCPQ,small_airport,Mocopulli Airport,-42.340388,-73.715693
627y7jn6rr9j27h2y740x,SCQE,small_airport,Quenac Airport,-42.467224,-73.335831
627zrd52ndzv4g9kq2y08,SCIB,small_airport,Butachauques Airport,-42.308334,-73.14222
62e8pn6d702wu48sd50yq,SCQW,small_airport,Quemchi Airport,-42.152779,-73.516945
62e98ewfp32q5g0tc7sxn,SCAC,small_airport,Pupelde Airport,-41.904251,-73.796571
62ey6yg2eqb1tprby33xk,SCEV,small_airport,El Avellano Airport,-41.051666,-73.35111
62eypzqtbye8c6dbebvzu,SCFI,small_airport,Fundo Tehuén Airport,-41.091965,-73.127023
62ezp4bj1jq72q7xhxm8u,SCPR,small_airport,Corte Alto Airport,-40.941038,-73.168894
62gbzfjbwcy5h63pevhdh,SCQM,small_airport,Las Quemas Airport,-40.638332,-73.127792
62gcrckmf5jhzr8unsu1m,SCOP,small_airport,Pilauco Airport,-40.553653,-73.130057
62geecq7pyrgbt8sktk91,SCHK,small_airport,Hueicolla Airport,-40.1586,-73.654404
62gfe8hh0bh1kef1c4w3t,SCSQ,small_airport,Quilpe Airport,-40.34111,-73.317223
62gs6vzuj367c6z825cwk,SCGA,small_airport,Punta Galera Airport,-40.0019,-73.696404
62gvt75n0xyf24s8pt856,SCVL,small_airport,Las Marías Airport,-39.7969017,-73.24169922
62h33ez45kfzxfhutjpvv,SCPK,small_airport,Puerto Cisnes Airport,-44.759304,-72.697763
62h7s06ftfc6w1y8g1767,SCPH,small_airport,Puyuhuapi Airport,-44.382948,-72.593631
62hj0sk3my0n4nrt9w8zr,SCOO,small_airport,Melimoyu Airport,-44.0975,-73.096944
62hnguwww9s6bgk7dr3n7,SCMA,small_airport,Puerto Marín Balmaceda Airport,-43.787633,-72.950994
62hpvhmxt1j51r1txb9re,SCHT,small_airport,Tic Toc Airport,-43.613056,-72.897499
62htb4n0ytgjqdqqqm9ds,SCLJ,small_airport,La Junta Airport,-43.978111,-72.413352
62hu5kxzsqb8s12rqej9d,SCVE,small_airport,Lago Verde Airport,-44.270832,-71.916664
62hukeyp5e3zx04y10p7g,SCBC,small_airport,Cacique Blanco Airport,-44.23111,-71.864166
62hzyhbbeswkcen7cuqyr,SCAP,small_airport,Alto Palena Airport,-43.611492,-71.805452
62j41u40kypsmjs5g3u34,SCRC,small_airport,Villa Tapera Airport,-44.626389,-71.638885
62j6c510syc80vsnn9kmt,SCRE,small_airport,Estancia Río Cisnes Airport,-44.5,-71.321663
62jgjj9dcjpufpwr3sjp5,AR-0151,small_airport,Estancia Nueva Lubecka Airport,-44.44194412,-70.4422226
62jr6bb86nhj9pwpvyq4g,AR-0408,small_airport,Estancia Caridad Airport,-43.72139,-71.24556
62jrzuekkuc9e5vru3gpm,AR-0349,small_airport,Estancia Tecka Airport,-43.61222076,-71.02194214
62jvktjqk9gyt5n4zz571,SAWS,small_airport,Jose De San Martin Airport,-44.04859924,-70.45890045
62k7qdyzhrvg5tssqjq2v,SCEA,small_airport,El Amarillo Airport,-43.006111,-72.478333
62kfkcxssj6uv94758bvk,SCFT,small_airport,Futaleufú Airport,-43.189201,-71.851097
62khgdehhfkfxe2sdr6s6,SCIK,small_airport,Isla Talcan Airport,-42.744357,-72.966861
62khweg1jeb3mkk84cf0d,SCTN,medium_airport,Nuevo Chaitén Airport,-42.781943,-72.834999
62kjnde8n28wckuz732sd,SCUI,small_airport,Pumalín Airport,-42.701107,-72.83428
62kkdgvr5pwbzkpczs714,SCLR,small_airport,Los Alerces Airport,-42.780893,-72.64524
62kmggw3pb40mwdjb8qs2,SCGN,small_airport,Caleta Gonzalo Airport,-42.56361,-72.599724
62kmwre1huzpkrp8wxvf6,SCRH,small_airport,Reñihúe Airport,-42.585556,-72.494446
62kmyqeqgtckj708z8cs6,SCPN,small_airport,Pillán Airport,-42.546112,-72.494164
62knp48m4huhz10fz0eqf,SCHD,small_airport,Chumilden Airport,-42.524445,-72.816948
62kpr9e9x9jpcwg4pr8v2,SCAY,small_airport,Ayacara Airport,-42.310832,-72.790275
62krcbf5u4dzwrz6nn5qd,SCYO,small_airport,Poyo Airport,-42.226667,-72.693611
62kw395umchn93xs416hs,SCDH,small_airport,Vodudahue Airport,-42.488888,-72.350555
62kzy491npv0grb4ktuvy,AR-0237,small_airport,Lago La Esperanza Airport,-42.217499,-71.805003
62m0m6fqmsy0dznre5xvu,AR-0134,small_airport,El Corcovado Airport,-43.5336,-71.484703
62m4vknf6h1pjr46n4zq0,AR-0464,small_airport,Trevelin Airport,-43.08797,-71.47868
62m7vhvfc2vu5gcjec5bz,SAVE,medium_airport,Esquel Brigadier Antonio Parodi International Airport,-42.908001,-71.139503
62mnmfwtjs8hbws9wbh25,AR-0102,small_airport,Cholila Airport,-42.480501,-71.456902
62n168u81xg4qd2rddw2t,AR-0148,small_airport,Estancia La Laurita Airport,-44.7761116,-70.19638824
62nykwr3fq9fqx7ufxe42,SAVP,small_airport,Paso De Los Indios Airport,-43.86669922,-69.05000305
62qz2zf5mp8k8t83rejxz,AR-0504,small_airport,Gastre Field,-42.276165,-69.221892
62rqn54r1e2m8k1j5q3gc,AR-0503,small_airport,Gan Gan Field,-42.521363,-68.287861
62s2cuvjt5jrg0eemjxzc,SCHW,small_airport,Hualaihué Airport,-42.02861,-72.689445
62s3r308q49mshf0un21b,SCRN,small_airport,Río Negro Airport,-41.962223,-72.453888
62s61nmr949f5e2t9qc4q,SCCK,small_airport,Contao Airport,-41.800304,-72.722237
62s8zkv5yznprr00qjj0r,SCBT,small_airport,Rincón Bonito Airport,-42.028889,-72.096107
62sbsdyqcfq62fr7v378g,SCSR,small_airport,Segundo Corral Alto Airport,-42.083332,-71.863892
62scg12ysccqcxmrmejfb,SCLD,small_airport,Llanada Grande Airport,-41.87189,-71.937241
62sdfxx5undcrut8jmxkj,SCPB,small_airport,Puelo Bajo Airport,-41.662224,-72.302223
62sfe9hb4vwx0yq4wk540,SCRI,small_airport,Río Frío Airport,-41.742523,-71.909854
62sgugzp395w5y57tq15j,CL-0033,small_airport,Paso El León Airstrip,-41.50647,-71.85189
62sh28q8fm1vn849017yu,SCTE,medium_airport,El Tepual Airport,-41.43889999,-73.09400177
62shhtnpph1qw292xjqpv,SCPF,small_airport,Marcel Marchant Airport,-41.455685,-72.918704
62shu09f69jm5ze6gs62g,SCPV,small_airport,El Mirador Airport,-41.3494,-72.946701
62smmvk3vy9q28kqh6fzn,SCDD,small_airport,Don Dobri Airport,-41.235473,-72.514667
62sn127gs9h00vdmtqs7d,SCFR,small_airport,Frutillar Airport,-41.130833,-73.06472
62sp4dfxbz5nwwnz52gpq,SCYU,small_airport,Cuyumaique Airport,-40.940556,-73.011667
62spmedmubzkxq1rd5xng,SCNO,small_airport,Ñochaco Airport,-40.892868,-72.879997
62sqf9cc90ef0752y0jxd,SCOC,small_airport,Las Araucarias Airport,-40.991103,-72.661123
62ss4b0wpf43g1y45pgv3,SCKM,small_airport,Cochamó Airport,-41.483334,-72.300003
62sx3hk2ntcwvdw9ndw73,SCJK,small_airport,Juan Kemp Airport,-40.889708,-72.371812
62sy3mc35jzvfs2znq0b2,SCPU,small_airport,Peulla Airport,-41.057078,-72.013525
62t1khrz0t0bnxqehyxk2,SAVB,medium_airport,El Bolsón Airfield,-41.943199,-71.532303
62t2ukvf0sbu2g4zb52dr,SAVD,small_airport,El Maitén Airport,-42.029202,-71.172501
62t8pfy6wbbhcgj87yspr,AR-0505,small_airport,Cushamen Field,-42.17195981,-70.666176
62tmuu8syh986b0v7vqrf,SAZS,medium_airport,San Carlos de Bariloche Airport,-41.151199,-71.157501
62tqhq9drfhvb880txtz4,AR-0238,small_airport,Lago Nahuel Huapi Airfield,-41.096709,-71.178021
62twnc5eyctg5wujm6qgr,AR-0295,small_airport,Pilcaniyeu Airport,-41.12666702,-70.71389008
62u0cqywe7upen4j5ksrp,SCJO,medium_airport,Cañal Bajo Carlos Hott Siebert Airport,-40.611198,-73.060997
62u2b7bnj36yh725u48gq,SCYC,small_airport,La Capilla Airport,-40.627777,-72.762222
62u32p0qyfme4bmeetbpf,SCRQ,small_airport,Rucañanco Airport,-40.5219,-72.772797
62u3f103uz360dt7gdj0u,SCKD,small_airport,El Cardal Airport,-40.4678,-72.684998
62u4ek3mfpxevd2zessnt,SCVV,small_airport,Los Maitenes de Villa Vieja Airport,-40.317423,-72.980365
62u4rgtxhwzcthk0ee2mm,SCRR,small_airport,Purrahuín Airport,-40.365278,-72.776667
62u64t396wm1wyk0v70w0,SCBN,small_airport,Cotreumo Airport,-40.4006,-72.6614
62u7dwc25xpc21mgks8tx,SCPL,small_airport,Calpulli Airport,-40.128899,-72.661697
62u7k8ve38zwc3zjxx9yf,SCZB,small_airport,Pozo Brujo Airport,-40.205278,-72.568056
62u898xwf3dn4t185uvz5,SCOL,small_airport,Refugio del Lago Airport,-40.689445,-72.345558
62u8b1ryen0gty9r5wqj6,SCYL,small_airport,Licán Airport,-40.641399,-72.411102
62uds7zqgx4pkjw6ntws2,SCXR,small_airport,Las Bandurrias Airport,-40.32,-72.224998
62ueehsdty3h5w9qqxpmg,SCGF,small_airport,Golfo Azul Airport,-40.140833,-72.283611
62ueh1y8w1p257mktunrx,SCLF,small_airport,Calcurrupe Airport,-40.244202,-72.2369
62uek2f8nru6yt942mqst,SCIF,small_airport,Chollinco Airport,-40.205799,-72.2314
62ug2fjgyjcnnjmfgj5en,SCAQ,small_airport,Arquilhué Airport,-40.198299,-72.029198
62ukj65s69vh66440sbg2,SCFU,small_airport,Loncopan Airport,-40.066399,-72.537804
62umqmr8umbhmk7041z40,SCVG,small_airport,El Vergel Airport,-39.829399,-72.488297
62un2vumfrzxux1yff6qd,SCVD,medium_airport,Pichoy Airport,-39.65000153,-73.08609772
62utnwesbs3jgtee7dw2x,SCHN,small_airport,Chan Chan Airport,-39.865799,-72.131401
62utrwp4s1dx6x0njt4vb,SCCM,small_airport,Molco Airport,-39.825001,-72.082497
62uw3mkffbgju7y7jg72j,SCPG,small_airport,Municipal de Panguipulli Airport,-39.653301,-72.360298
62v689hmu54bejcm5c0hg,AR-0269,small_airport,Meliquina Airport,-40.33530045,-71.33920288
62vd1nw07nymuuemew8rk,AR-0074,small_airport,Caleufu Airport,-40.39390182,-70.96330261
62vkj0rrugc3332gbncqm,SAZY,medium_airport,Aviador C. Campos Airport,-40.075401,-71.137299
62vqhkps4fg508tgqmm14,AR-0431,small_airport,Hosteria San Huberto Airport,-39.70388794,-71.16999817
62vt73yrrxssegqm75hup,AR-0456,small_airport,San Ignacio Airport,-39.84749985,-70.8638916
62wsbvc073gym72ryn2e5,SAVJ,small_airport,Ingeniero Jacobacci - Captain H R Bordón Airport,-41.3209,-69.574898
62xjkebt81jdnhb89q77g,SAVQ,small_airport,Maquinchao Airport,-41.24309921,-68.70780182
62xxfcme8t3m5xz5g29zc,AR-0011,small_airport,Los Menucos Airport,-40.817699,-68.074699
62y5qghr2wyvb54v3fwhk,SAVA,small_airport,Piedra Del Aguila Airport,-40.19219971,-70.01000214
635cybz4z6rhcbuepkvh3,SCSH,small_airport,El Budi Airport,-39.062778,-73.169998
635mqrej9c0cpx1kkwgtj,SCHM,small_airport,Punta El Saco Airport,-38.41,-73.900833
635mxh4r1vwzync3xdh96,SCIM,small_airport,Isla Mocha Airport,-38.384998,-73.868896
635tz8q3k4b34hv293fw4,SCQK,small_airport,Lequecahue Airport,-38.362655,-73.48978
6379u889vtbmcfegzv444,SCLB,small_airport,Los Pehuenches Airport,-37.658054,-73.629448
637c455djy76mtg0ufbmv,SCNM,small_airport,Las Misiones Airport,-37.776112,-73.383614
637tr79gk06wtn31fmpfk,SCIS,small_airport,Puerto Sur Airport,-37.026112,-73.506943
637um8cqf4k25mb8tf9q7,SCLY,small_airport,La Playa Airport,-37.216389,-73.233055
63h6dcbb1q71y54x73sh3,SCQP,medium_airport,La Araucanía Airport,-38.9259,-72.6515
63h77ner0bsqwpwcuu7cx,SCTC,medium_airport,Maquehue Airport,-38.76679993,-72.63710022
63h89v9nnnr6uen2q7cwp,SCMF,small_airport,Malloco Airport,-39.255833,-72.34333
63h8k6sev3hsn6rd86xub,SCVI,small_airport,Villarrica Airport,-39.316672,-72.228696
63h9zcv1w4rr5z8egfg8r,SCLK,small_airport,Lago Colico Airport,-39.057499,-72.074165
63hb2bxrujft72u4hr7f5,SCKQ,small_airport,Curimanque Airport,-39.326946,-72.027222
63hb7wbqy5181ukct5v4x,SCPC,small_airport,Pucón Airport,-39.292801,-71.915901
63hccdxg7nys9rru5pvsm,SCGY,small_airport,Los Guayes Airport,-39.053055,-71.993614
63hd96bpqmktf2r48fqxf,SCSU,small_airport,Santa Lucía Airport,-38.919167,-72.366669
63hdstnqw5cmjmuvjps2p,SCKC,small_airport,Roberto Chavéz Airport,-38.90694427,-72.21527863
63hecgehqvw14901d9906,SCVU,small_airport,Agromanzún Airport,-38.695835,-72.340553
63hegh7q2d9n3s7ge9dfr,SCVY,small_airport,Malla Airport,-38.691387,-72.285553
63heujct725fr7u23rgdh,SCNH,small_airport,Ainhoa Airport,-38.683333,-72.243889
63hfvy7wxryvmy7wx6wvw,SCML,small_airport,Melipeuco Airport,-38.856111,-71.8125
63hkxr8049kvxg0xzdvg4,SCLA,small_airport,General Tovarías Airport,-38.542778,-72.45472
63hmujxvc86bh7h4t3szf,SCQC,small_airport,La Colmena Airport,-38.333057,-72.586945
63hpuqq7kucggv2g1d7bv,SCGB,small_airport,Guadaba Airport,-37.977779,-72.929443
63hq68bv1042p96w1x3s1,SCTR,small_airport,Traiguén Airport,-38.271389,-72.662498
63hqw854zbzudt6wk26wn,SCVO,small_airport,María Ester Airport,-38.231945,-72.48333
63hsqej2756jn32t647bp,SCRV,small_airport,La Verónica Airport,-38.611389,-72.128889
63hswq3h2nm8545h547md,SCLS,small_airport,Esperanza Airport,-38.548889,-72.145836
63hv77g20n810yv7qe25r,SCAI,small_airport,Curacautín Airport,-38.431514,-71.923027
63hw3tt75rh33zspwwwf3,SCTO,medium_airport,Victoria Airport,-38.245602,-72.348602
63hxggmv83g8j8c0qsk4k,SCKO,small_airport,Agua Buena Airport,-37.993889,-72.249168
63j1b9v1s6qr4z8gzfgbr,SCKB,small_airport,Llollenorte Airport,-39.057499,-71.68972
63j6rjrd1d5hq23hzw3mq,AR-0037,small_airport,Alumine Airport,-38.95029831,-71.04920197
63j7eku9fy22cwxjx24d0,SCQI,small_airport,Icalma Airport,-38.733339,-71.218067
63j983uny01mtqp0unpze,AR-0307,small_airport,Pulmari Airport,-39.10055542,-70.99888611
63jgm0z0b5008jbr3x3mm,AR-0149,small_airport,Estancia Llamuco Airport,-38.79944611,-70.4347229
63jm223j0dz08ben4m9zv,SCQY,small_airport,Villa Portales Airport,-38.449902,-71.354797
63jnytw9nz0m9sbmfeest,SCCU,small_airport,Lolco Airport,-38.158054,-71.423889
63juz2nnduenswrpb606b,SA38,small_airport,Las Lajas Airport,-38.538898,-70.337097
63jz27qsvfgwp8yv0qj0b,LCP,small_airport,Loncopue Airport,-38.081902,-70.643898
63k2czwvcmjfepjxxmzdw,SCGO,small_airport,Los Confines Airport,-37.794701,-72.687202
63k2xjfpmt7tb1cdmcxdv,SCIN,small_airport,Mininco Airport,-37.848,-72.462833
63k6njkqx3vppj6q4rrxx,SCBB,small_airport,Del Bío Bío Airport,-37.587222,-72.503611
63k7pzjrmcgwfpp5v1jpc,SCGE,small_airport,María Dolores Airport,-37.401699,-72.4254
63kb9mv4hrbu8jy2ctyy8,SCPP,small_airport,Poco a Poco Airport,-37.848888,-72.008331
63kcz4w3j1kgpn4w9nd7e,SCEH,small_airport,El Huachi Airport,-37.647221,-71.753891
63kdy6y7092un21yz76vj,SCGH,small_airport,Cholguahue Airport,-37.469723,-72.138611
63kfxc4dsrq7zz4bctqr2,SCDQ,small_airport,San Lorenzo Airport,-37.523335,-71.726112
63kj75xwep1bnfe1fkjrk,SCDK,small_airport,El Patagual Airport,-37.025519,-72.982733
63knc3tp6r9wpynq70yex,SCIE,medium_airport,Carriel Sur Airport,-36.772701,-73.063103
63krbh8z2jjs5wyze2v7u,SCJC,small_airport,James Conrad Airport,-36.580454,-72.7724
63ksb5pbdb6fquhfqfne7,SCYB,small_airport,Trilahue Airport,-37.117222,-72.41111
63ksxb14uz362r1cczf07,SCGS,small_airport,Siberia Airport,-37.177223,-72.07972
63ku7gyryjpqxn8sumqut,SCHE,small_airport,Rucamanqui Airport,-37.199722,-71.896667
63kw8j776fh2f1fdv6b30,SCUL,small_airport,El Litral Airport,-36.796764,-72.417288
63kwtf96vu7y917yeupc0,SCUR,small_airport,Rucamalen Airport,-36.811943,-72.167221
63kz93dd1fpugmbjt66ny,SCFK,small_airport,Fundo El Carmen Airport,-36.641796,-72.011862
63kzbuk76xtp2g69m77qg,SCCH,medium_airport,Gral. Bernardo O´Higgins Airport,-36.5825,-72.031403
63kzvgx5jqzyjpme5te7q,SCPI,small_airport,Pullami Airport,-36.586667,-71.807778
63m120ymgvhkp5s5rt5cn,SCTA,small_airport,Santa Luisa Airport,-37.743889,-71.71
63m88jketeypfw7d1k03t,SAHE,small_airport,Caviahue Airport,-37.851398,-71.009201
63mgynxc2wcjf4vr7ze4h,AR-0131,small_airport,El Alamito Airport,-37.27361298,-70.38972473
63mjgpn9j0nvbzrug3tm8,SCAK,small_airport,Atacalco Airport,-36.919383,-71.577764
63msr726b7erknt5b1ph2,AR-0043,small_airport,Andacollo Airport,-37.20333481,-70.6966629
63mtw0rm4k4qkkpskxeu6,AR-0246,small_airport,Las Ovejas Airport,-36.999699,-70.741897
63n4k88z68t470hqxt6c2,SAHZ,medium_airport,Zapala Airport,-38.975498,-70.113602
63ndrz5pcc8esmerrq5fc,SAZW,medium_airport,Cutral-Co Airport,-38.939701,-69.264603
63pd3jd995czh8wfwjs00,SAZN,medium_airport,Presidente Peron Airport,-38.949001,-68.155701
63pdszspqb81jcce306cm,AR-0025,small_airport,Cipoletti Aeroclub Airport,-38.89310074,-67.98860168
63pe7b2gcv0y80cevrfkn,AR-0103,small_airport,Cinco Saltos Airport,-38.801666,-68.037224
63pf35futeyj1k4fhvdyy,AR-0035,small_airport,Allen Airport,-38.95809937,-67.8035965
63pfjk0k2njqtc79nmfmm,SAHR,small_airport,Dr. Arturo H. Illia Airport,-39.000702,-67.620499
63pj7ygp2uu7r9g2xr0gp,SA20,small_airport,Loma La Lata Airport,-38.413799,-68.737297
63q4fp3sc43gunq915mvt,SAHC,small_airport,Chos Malal Airport,-37.444698,-70.222504
63qerjcj46z3jeq6wqqxw,AR-0369,small_airport,Chevron Texaco Airport,-37.365002,-69.300278
63qkruvxkkjnghsds3tbg,SA07,small_airport,El Porton Airport,-37.19432,-69.612619
63qqf31yw51qmmqynczyk,AR-0059,small_airport,Barrancas Airport,-36.77560043,-69.85939789
63qthu7tqqb40wgbr3hf0,AR-0544,small_airport,Vale Airport,-37.06556,-69.39556
63qwc9gx14pu60ze5wsuw,AR-0112,small_airport,Confluencia Airport,-36.77140045,-69.53859711
63r5211rzz6548s14prq8,SAHS,medium_airport,Rincon De Los Sauces Airport,-37.390598,-68.904198
63rbukgvzyxfxbqr4e3wk,SA21,small_airport,Veinticinco De Mayo Airport,-37.80979919,-67.65930176
63s265kpsdfsjsn9ftpw9,SCKT,small_airport,Torreón Airport,-36.499399,-72.679857
63s4x2146qzft9x2ybbfj,SCQR,small_airport,Los Morros Airport,-36.122624,-72.804916
63s8tyz61mxh17yf4bpcv,SCNI,small_airport,Santa Eugenia Airport,-36.437157,-72.15917
63sbkj4ccknb006kg597k,SCKA,small_airport,Santa Marta Airport,-36.490767,-71.890692
63scb5zbgsycmdn16ekwt,SCJS,small_airport,José Abel Sepúlveda Aerodrome,-36.234129,-72.05951
63sefhhyjx00ufpj1p6g5,SCCN,small_airport,Alto Cauquenes Airport,-35.88028,-72.327225
63sek7x77wfhkpymwsqs2,SCCA,small_airport,El Boldo Airport,-35.97139,-72.224998
63sfkydvygtuxz26nyeur,SCEO,small_airport,El Salto Airport,-36.13028,-71.857498
63sfqgzwrxss1qsm85fph,SCAJ,small_airport,Las Alpacas Airport,-36.145279,-71.763054
63sfy87974wrxtn13yy84,SCHP,small_airport,Copihue Airport,-36.077499,-71.779724
63sgb3683khdyk6qzqju3,SCCE,small_airport,El Arenal Airport,-35.896389,-72.055833
63sgjqpqkdevf3m75eh1s,SCGI,small_airport,San Guillermo Airport,-36.00111,-71.829445
63sgnvmh7qk22386smujd,SCDS,small_airport,San Andrés Airport,-36.005554,-71.76667
63sgp2xsqftsjuuevu0xt,SCYR,small_airport,Los Maitenes Airport,-36.031666,-71.741112
63sgqm9dw43rud6sbfwj7,SCRT,small_airport,El Almendro Airport,-35.960556,-71.793335
63sk4buutr6sd2u6dgjxk,SCKE,small_airport,Piedra Negra Airport,-35.854443,-72.645836
63sv9s867xx6qxr1uyrsb,SCMG,small_airport,Santa María de Mingre Airport,-35.570557,-72.003891
63svy8wjx6qztufkb9w6s,SCJV,small_airport,El Parrón Airport,-35.54805374,-71.77610779
63sx0sm0mx8wukk69hepb,SCCT,small_airport,Quivolgo Airport,-35.308601,-72.392799
63syh33vx07gmkhdg55b8,SCLM,small_airport,Las Mercedes Airport,-35.5,-71.880836
63syywj97uv5j7rdyjmzm,SCLG,small_airport,La Aguada Airport,-35.342777,-71.776947
63t0gt91j88pcgmdphrd7,SCVB,small_airport,Hospital Villa Baviera Airport,-36.400276,-71.563332
63t1gzwyvsq5qsxgktfmx,SCUT,small_airport,Verfrut Sur Airport,-36.212502,-71.544441
63t4rue19704pmmqu6gjx,CL-0012,small_airport,Achibueno Airport,-36.141999,-71.374
63t54ud8bt9k89q4v7k6d,SCMS,small_airport,Las Moras Airport,-36.010278,-71.594444
63t56f8qrg1b718urefp9,SCNA,small_airport,Fundo La Caña Airport,-35.976389,-71.597222
63t5gzefkycyc02pd5m6r,SCLN,small_airport,Municipal de Linares Airport,-35.861698,-71.548599
63tj23vcg6hr9c23zkv19,SCSJ,small_airport,San Javier Airport,-35.629723,-71.699722
63tm17wr9ktq6t2d4bvsk,SCSK,small_airport,Colorado Airport,-35.663055,-71.303612
63tndxtjrknfcb9npu9tp,SCTL,medium_airport,Panguilemo Airport,-35.3778,-71.6017
63tpycf9cbbt535rt654m,SCMO,small_airport,Los Monos Airport,-35.190277,-71.41861
63tq3cn9vejg1ef1r1zje,SCFO,small_airport,La Reforma Airport,-35.458057,-71.281113
63tqtymeqw61j2bmvfef2,SCKK,small_airport,La Cascada Airport,-35.384998,-71.106667
63tr0vdzk57jnty2106s7,SCUM,small_airport,La Obra Airport,-35.300556,-71.330276
63tr6cp4pufmvc0g79tu1,SCUP,small_airport,Lontuecito Airport,-35.282223,-71.236389
63trc9gkgpyrucyrw7ckp,SCBV,small_airport,Bellavista Airport,-35.189724,-71.296669
63trtvhq90rg67f35bn1f,SCLP,small_airport,Los Petiles Airport,-35.2155571,-71.10861206
63trw8zg3e76mxbfp132v,SCXA,small_airport,Alupenhue Airport,-35.239445,-71.070831
63twfqk34x50mym8uym8g,SCBU,small_airport,El Baúl Airstrip,-35.341435,-70.9108
63u9w69hwepggghn7fpp4,SCDM,small_airport,San Damian Airport,-34.878056,-72.145554
63ubcnmmq4xqusk84dsz5,SCKN,small_airport,Licancel Airport,-34.989166,-72.01889
63ubrdvvd3xcy9ttt0s9q,SCZR,small_airport,Los Zorrillos de Tonlemu,-35.096246,-71.732719
63ucb45f7wzy1myghfefq,SCVQ,small_airport,Cuatro Pantanos Airport,-34.837223,-72.065002
63ucc05hbx37hkcwzv491,SCVK,small_airport,El Alamo Airport,-34.847778,-72.022224
63uf07yhmug2x38pdus2n,SCLI,small_airport,Torca Airport,-34.783333,-72.050835
63ufrmpcm368x8hyg7zg7,SCAO,small_airport,Palo Alto Airport,-34.733055,-71.740837
63ug2wd5z21efdqghcy1f,SCRW,small_airport,Rucalonco Airport,-34.548611,-72.04528
63uu34tpryfq4ghqhfmtu,SCPM,small_airport,Pichilemu Airport,-34.394165,-72.019165
63uufz3f49m7x1w9pe18c,SCMU,small_airport,Panilonco Airport,-34.281113,-71.946945
63uv46db5j0njfr2cg40r,CL-0010,small_airport,Mónaco Airport,-34.263583,-71.96753
63uvgn03cucte52khrv2x,SCLT,small_airport,Topocalma Airport,-34.112222,-71.938056
